filetype,size,duration,bitrate
video/avi,88996740,3000040,232423
video/avi,97366766,3299960,231144
video/avi,97366766,3299960,231144
video/avi,97332834,3300080,231058
video/avi,97332834,3300080,231058
video/avi,97265570,3300120,230891
video/avi,97045368,3300760,230306
video/avi,97045368,3300760,230306
video/avi,96790728,3300080,229768
video/avi,96790728,3300080,229768
video/avi,96718274,3299800,229511
video/avi,96718274,3299800,229511
video/avi,96536718,3300120,229120
video/avi,87679996,3000080,228908
video/avi,87679996,3000080,228908
video/avi,87433440,2999880,228267
video/avi,87433440,2999880,228267
video/avi,87047362,3000080,227239
video/avi,87047362,3000080,227239
video/avi,86941936,3000040,226943
video/avi,86941936,3000040,226943
video/avi,86348726,3000080,225359
video/avi,86348726,3000080,225359
video/avi,155410382,5400080,225335
video/avi,155410382,5400080,225335
video/avi,94941726,3300120,225279
video/avi,94941726,3300120,225279
video/avi,86086802,3000040,224669
video/avi,86086802,3000040,224669
video/avi,94550442,3300120,224314
video/avi,94550442,3300120,224314
video/avi,93965872,3300040,222929
video/avi,93965872,3300040,222929
video/avi,85280908,3000040,222519
video/avi,85280908,3000040,222519
video/avi,93227870,3299880,221091
video/avi,93227870,3299880,221091
video/avi,188128812,6662480,221014
video/avi,188128812,6662480,221014
video/avi,92886664,3300080,220275
video/avi,92886664,3300080,220275
video/avi,84364596,2999720,220094
video/avi,84364596,2999720,220094
video/avi,92799968,3300040,220068
video/avi,92799968,3300040,220068
video/avi,84123740,3000200,219415
video/avi,84123740,3000200,219415
video/avi,92532636,3300120,219414
video/avi,92532636,3300120,219414
video/avi,84093322,3000080,219344
video/avi,84093322,3000080,219344
video/avi,83949276,2999960,218969
video/avi,83949276,2999960,218969
video/avi,92302194,3300120,218899
video/avi,92302194,3300120,218899
video/avi,83338168,3000120,217327
video/avi,83338168,3000120,217327
video/avi,91611598,3300080,217221
video/avi,91611598,3300080,217221
video/avi,183204268,6600120,217164
video/avi,183204268,6600120,217164
video/avi,91218446,3299960,216222
video/avi,91218446,3299960,216222
video/avi,82538446,3000080,215228
video/avi,90709730,3299920,214998
video/avi,90709730,3299920,214998
video/avi,81589976,3000040,212692
video/avi,81589976,3000040,212692
video/avi,97276524,3600040,211268
video/avi,89003348,3300080,210861
video/avi,89003348,3300080,210861
video/avi,80846518,3000040,210689
video/avi,80846518,3000040,210689
video/avi,80760440,3000080,210465
video/avi,80760440,3000080,210465
video/avi,88688028,3300240,210070
video/avi,88688028,3300240,210070
video/avi,88465652,3300120,209557
video/avi,88465652,3300120,209557
video/avi,80213180,3000320,209016
video/avi,80213180,3000320,209016
video/avi,88225148,3300000,208980
video/avi,88225148,3300000,208980
video/avi,80029028,3000160,208505
video/avi,80029028,3000160,208505
video/avi,87979884,3300600,208370
video/avi,87979884,3300600,208370
video/avi,79767176,3000000,207818
video/avi,79767176,3000000,207818
video/avi,79367578,3000160,206737
video/avi,79367578,3000160,206737
video/avi,87292740,3300440,206705
video/avi,87292740,3300440,206705
video/avi,78920554,2999960,205552
video/avi,78920554,2999960,205552
video/avi,78487970,3000120,204395
video/avi,172510358,6600160,204202
video/avi,172510358,6600160,204202
video/avi,86039166,3300040,203670
video/avi,86039166,3300040,203670
video/avi,78132488,3000080,203455
video/avi,78132488,3000080,203455
video/avi,85900516,3300000,203345
video/avi,85900516,3300000,203345
video/avi,85472390,3300000,202347
video/avi,85472390,3300000,202347
video/avi,209599184,8100160,202108
video/avi,209599184,8100160,202108
video/avi,85329834,3300160,201977
video/avi,85329834,3300160,201977
video/avi,85255788,3300040,201779
video/avi,85255788,3300040,201779
video/avi,77193804,2999920,200966
video/avi,77193804,2999920,200966
video/avi,84912774,3299840,200946
video/avi,84912774,3299840,200946
video/avi,84881298,3300040,200866
video/avi,84881298,3300040,200866
video/avi,76860880,3000040,200061
video/avi,76860880,3000040,200061
video/avi,84453408,3300000,199880
video/avi,84453408,3300000,199880
video/avi,84368302,3300160,199620
video/avi,84368302,3300160,199620
video/avi,76541186,3000120,199206
video/avi,76541186,3000120,199206
video/avi,76457358,3000080,198982
video/avi,76457358,3000080,198982
video/avi,84032220,3300000,198817
video/avi,84032220,3300000,198817
video/avi,76333508,3000040,198656
video/avi,76333508,3000040,198656
video/avi,76315852,3000120,198606
video/avi,76315852,3000120,198606
video/avi,75814626,3000040,197274
video/avi,75758294,3000040,197127
video/avi,75758294,3000040,197127
video/avi,75682746,2999760,196937
video/avi,75682746,2999760,196937
video/avi,75574034,3000000,196677
video/avi,75574034,3000000,196677
video/avi,83028918,3300080,196378
video/avi,75354254,3000240,196033
video/avi,75354254,3000240,196033
video/avi,82790854,3300080,195817
video/avi,74927032,3000040,194928
video/avi,74927032,3000040,194928
video/avi,82377190,3300040,194800
video/avi,82377190,3300040,194800
video/avi,82274392,3300080,194578
video/avi,82274392,3300080,194578
video/avi,82258282,3300080,194508
video/avi,82258282,3300080,194508
video/avi,81964946,3300040,193790
video/avi,81964946,3300040,193790
video/avi,81953388,3300040,193772
video/avi,81953388,3300040,193772
video/avi,74437658,3000080,193590
video/avi,74437658,3000080,193590
video/avi,81734204,3300000,193292
video/avi,81734204,3300000,193292
video/avi,74192898,3000040,192939
video/avi,74192898,3000040,192939
video/avi,81570898,3300080,192843
video/avi,81570898,3300080,192843
video/avi,81252650,3300040,192074
video/avi,81041542,3299840,191563
video/avi,81041542,3299840,191563
video/avi,73673826,3000040,191562
video/avi,73673826,3000040,191562
video/avi,80933466,3300120,191296
video/avi,80933466,3300120,191296
video/avi,80873572,3299880,191165
video/avi,80785956,3300080,190941
video/avi,80785956,3300080,190941
video/avi,73272332,3000000,190494
video/avi,73272332,3000000,190494
video/avi,80506700,3300520,190242
video/avi,80404804,3299840,190071
video/avi,80404804,3299840,190071
video/avi,73061038,3000080,189924
video/avi,73061038,3000080,189924
video/avi,80359560,3300080,189904
video/avi,80359560,3300080,189904
video/avi,79916850,3299960,188840
video/avi,79916850,3299960,188840
video/avi,72351310,3000120,188054
video/avi,72351310,3000120,188054
video/avi,79274318,3300120,187245
video/avi,79274318,3300120,187245
video/avi,71609142,2999840,186067
video/avi,71609142,2999840,186067
video/avi,157523320,6600160,186036
video/avi,157523320,6600160,186036
video/avi,78719386,3300080,185938
video/avi,78719386,3300080,185938
video/avi,71477342,3000040,185704
video/avi,71477342,3000040,185704
video/avi,71439698,3000040,185604
video/avi,71439698,3000040,185604
video/avi,71337958,2999960,185371
video/avi,71337958,2999960,185371
video/avi,78416030,3300160,185191
video/avi,71210592,3000080,184999
video/avi,71210592,3000080,184999
video/avi,70753612,3000040,183796
video/avi,70753612,3000040,183796
video/avi,70658274,3000080,183517
video/avi,70658274,3000080,183517
video/avi,70620816,2999920,183430
video/avi,70620816,2999920,183430
video/avi,169414666,7200240,183332
video/avi,169414666,7200240,183332
video/avi,77624470,3300000,183327
video/avi,77624470,3300000,183327
video/avi,77092056,3300120,182023
video/avi,77092056,3300120,182023
video/avi,76831186,3300040,181356
video/avi,76831186,3300040,181356
video/avi,76612450,3300040,180825
video/avi,76612450,3300040,180825
video/avi,69642226,3000040,180781
video/avi,69642226,3000040,180781
video/avi,76360170,3300120,180208
video/avi,76276872,3300040,180052
video/avi,76276872,3300040,180052
video/avi,76143062,3300040,179737
video/avi,76143062,3300040,179737
video/avi,75784678,3299840,178829
video/avi,75784678,3299840,178829
video/avi,75777550,3300040,178810
video/avi,75777550,3300040,178810
video/avi,75751410,3300080,178734
video/avi,75751410,3300080,178734
video/avi,68807232,2999840,178568
video/avi,68807232,2999840,178568
video/avi,68740622,3000120,178401
video/avi,68740622,3000120,178401
video/avi,170794770,7500200,177294
video/avi,170794770,7500200,177294
video/avi,75121094,3300040,177212
video/avi,75121094,3300040,177212
video/avi,74817624,3300040,176473
video/avi,74817624,3300040,176473
video/avi,68012330,3000640,176427
video/avi,68012330,3000640,176427
video/avi,74663260,3300000,176110
video/avi,74663260,3300000,176110
video/avi,67735738,3000040,175727
video/avi,67735738,3000040,175727
video/avi,74477426,3300000,175676
video/avi,67596652,3000080,175362
video/avi,67596652,3000080,175362
video/avi,67432466,3000120,174913
video/avi,67432466,3000120,174913
video/avi,67353340,3000040,174751
video/avi,67353340,3000040,174751
video/avi,74056560,3300600,174601
video/avi,74056560,3300600,174601
video/avi,67198684,3000120,174316
video/avi,67198684,3000120,174316
video/avi,73880540,3300040,174202
video/avi,73862616,3300040,174158
video/avi,73862616,3300040,174158
video/avi,73760408,3300120,173907
video/avi,73760408,3300120,173907
video/avi,73700688,3299840,173811
video/avi,73700688,3299840,173811
video/avi,73620892,3300000,173575
video/avi,73620892,3300000,173575
video/avi,73324904,3300120,172852
video/avi,73324904,3300120,172852
video/avi,73267858,3300040,172754
video/avi,73267858,3300040,172754
video/avi,72952466,3300200,171948
video/avi,72952466,3300200,171948
video/avi,72742080,3300080,171440
video/avi,72724712,3300040,171418
video/avi,72724712,3300040,171418
video/avi,65971286,2999960,171009
video/avi,65971286,2999960,171009
video/avi,72175298,3300160,170062
video/avi,72175298,3300160,170062
video/avi,65603806,3000000,170039
video/avi,65603806,3000000,170039
video/avi,72119780,3300040,169934
video/avi,72119780,3300040,169934
video/avi,71903216,3299840,169410
video/avi,71903216,3299840,169410
video/avi,65344320,3000080,169352
video/avi,65344320,3000080,169352
video/avi,71631416,3300040,168791
video/avi,71631416,3300040,168791
video/avi,71631878,3299880,168752
video/avi,71631878,3299880,168752
video/avi,71388714,3300080,168159
video/avi,71388714,3300080,168159
video/avi,64798804,3000120,167891
video/avi,64798804,3000120,167891
video/avi,64635888,3000040,167460
video/avi,64635888,3000040,167460
video/avi,71029940,3300200,167290
video/avi,71029940,3300200,167290
video/avi,70677112,3299840,166428
video/avi,70677112,3299840,166428
video/avi,64079228,3000000,165978
video/avi,64079228,3000000,165978
video/avi,76757430,3600000,165671
video/avi,70263840,3299840,165418
video/avi,70263840,3299840,165418
video/avi,159436454,7500160,165162
video/avi,159436454,7500160,165162
video/avi,70124204,3300080,165118
video/avi,70124204,3300080,165118
video/avi,63573122,3000080,164628
video/avi,63573122,3000080,164628
video/avi,63573122,3000080,164628
video/avi,63573122,3000080,164628
video/avi,69683366,3300040,164027
video/avi,69683366,3300040,164027
video/avi,63205706,3000040,163682
video/avi,63205706,3000040,163682
video/avi,69539804,3300640,163649
video/avi,69539804,3300640,163649
video/avi,63199646,3000080,163629
video/avi,63199646,3000080,163629
video/avi,62907888,2999960,162858
video/avi,62907888,2999960,162858
video/avi,69178290,3300040,162803
video/avi,69178290,3300040,162803
video/avi,69114330,3299960,162627
video/avi,69114330,3299960,162627
video/avi,62792166,3000120,162542
video/avi,62792166,3000120,162542
video/avi,62604012,3000080,162046
video/avi,62604012,3000080,162046
video/avi,62596636,3000080,162020
video/avi,62596636,3000080,162020
video/avi,68740592,3300080,161740
video/avi,68740592,3300080,161740
video/avi,68685684,3300040,161609
video/avi,68685684,3300040,161609
video/avi,68508524,3300040,161178
video/avi,68508524,3300040,161178
video/avi,62072014,3000040,160623
video/avi,62072014,3000040,160623
video/avi,61947808,3000120,160275
video/avi,61947808,3000120,160275
video/avi,68104362,3299960,160229
video/avi,68104362,3299960,160229
video/avi,67575422,3299960,158922
video/avi,67575422,3299960,158922
video/avi,61431194,3000040,158922
video/avi,61431194,3000040,158922
video/avi,61253130,3000120,158441
video/avi,61253130,3000120,158441
video/avi,67358984,3300160,158386
video/avi,67276218,3300040,158229
video/avi,67276218,3300040,158229
video/avi,67266308,3300040,158141
video/avi,67266308,3300040,158141
video/avi,61113998,3000040,158068
video/avi,61113998,3000040,158068
video/avi,67120090,3300040,157824
video/avi,67120090,3300040,157824
video/avi,66967982,3300080,157456
video/avi,66967982,3300080,157456
video/avi,85165004,4200120,157316
video/avi,66894842,3300040,157265
video/avi,66894842,3300040,157265
video/avi,66782142,3300080,156992
video/avi,66782142,3300080,156992
video/avi,66735176,3300120,156887
video/avi,66735176,3300120,156887
video/avi,66710306,3300080,156818
video/avi,60584948,3000040,156657
video/avi,60584948,3000040,156657
video/avi,66589626,3300120,156524
video/avi,66472636,3299920,156250
video/avi,66472636,3299920,156250
video/avi,60185756,3000000,155595
video/avi,60185756,3000000,155595
video/avi,66134956,3300040,155424
video/avi,66134956,3300040,155424
video/avi,132191282,6600160,155358
video/avi,132191282,6600160,155358
video/avi,66006738,3300040,155115
video/avi,66006738,3300040,155115
video/avi,65988898,3300000,155072
video/avi,65988898,3300000,155072
video/avi,59890438,3000120,154804
video/avi,59890438,3000120,154804
video/avi,65826656,3300000,154680
video/avi,65769212,3300080,154537
video/avi,65769212,3300080,154537
video/avi,59749628,3000080,154428
video/avi,59749628,3000080,154428
video/avi,59667694,3000040,154190
video/avi,65580028,3300080,154078
video/avi,65580028,3300080,154078
video/avi,148794200,7500080,153820
video/avi,148794200,7500080,153820
video/avi,65443776,3300040,153725
video/avi,65443776,3300040,153725
video/avi,59473156,3000040,153714
video/avi,59473156,3000040,153714
video/avi,59220286,3000080,153016
video/avi,59220286,3000080,153016
video/avi,58972980,3000160,152353
video/avi,58972980,3000160,152353
video/avi,58839852,3000160,151998
video/avi,58839852,3000160,151998
video/avi,58796370,3000080,151886
video/avi,58796370,3000080,151886
video/avi,64564742,3300080,151616
video/avi,64564742,3300080,151616
video/avi,64210210,3300120,150755
video/avi,64210210,3300120,150755
video/avi,64139960,3300040,150589
video/avi,64139960,3300040,150589
video/avi,64059032,3300000,150395
video/avi,64059032,3300000,150395
video/avi,64027040,3300040,150314
video/avi,64027040,3300040,150314
video/avi,58115692,3000040,150073
video/avi,58115692,3000040,150073
video/avi,63905600,3300080,150035
video/avi,63905600,3300080,150035
video/avi,58023842,3000040,149832
video/avi,58023842,3000040,149832
video/avi,57919956,3000080,149552
video/avi,57919956,3000080,149552
video/avi,63626178,3300120,149343
video/avi,63626178,3300120,149343
video/avi,63381412,3300120,148778
video/avi,63381412,3300120,148778
video/avi,63391014,3300040,148773
